X,Y,Z,non_zero_elements
0.002,-0.0005,0.0255,91
-0.002,0,0.0255,66
-0.0015,0,0.0255,91
-0.001,0,0.0255,100
-0.0005,0,0.0255,100
0,0,0.0255,100
0.0005,0,0.0255,100
0.001,0,0.0255,100
0.0015,0,0.0255,100
0.002,0,0.0255,100
-0.002,0.0005,0.0255,62
-0.0015,0.0005,0.0255,86
-0.001,0.0005,0.0255,100
-0.0005,0.0005,0.0255,100
0,0.0005,0.0255,100
0.0005,0.0005,0.0255,100
0.001,0.0005,0.0255,100
0.0015,0.0005,0.0255,100
0.002,0.0005,0.0255,91
-0.002,0.001,0.0255,53
-0.0015,0.001,0.0255,76
-0.001,0.001,0.0255,97
-0.0005,0.001,0.0255,100
0,0.001,0.0255,100
0.0005,0.001,0.0255,100
0.001,0.001,0.0255,98
0.0015,0.001,0.0255,86
0.002,0.001,0.0255,74
-0.0015,0.0015,0.0255,60
-0.001,0.0015,0.0255,76
-0.0005,0.0015,0.0255,86
0,0.0015,0.0255,91
0.0005,0.0015,0.0255,86
0.001,0.0015,0.0255,76
0.0015,0.0015,0.0255,65
-0.001,0.002,0.0255,53
-0.0005,0.002,0.0255,62
0,0.002,0.0255,66
0.0005,0.002,0.0255,62
0.001,0.002,0.0255,53
-0.001,-0.002,0.026,51
-0.0005,-0.002,0.026,60
0,-0.002,0.026,64
0.0005,-0.002,0.026,60
0.001,-0.002,0.026,51
-0.0015,-0.0015,0.026,59
-0.001,-0.0015,0.026,74
-0.0005,-0.0015,0.026,84
0,-0.0015,0.026,89
0.0005,-0.0015,0.026,84
0.001,-0.0015,0.026,74
0.0015,-0.0015,0.026,62
-0.002,-0.001,0.026,51
-0.0015,-0.001,0.026,74
-0.001,-0.001,0.026,94
-0.0005,-0.001,0.026,100
0,-0.001,0.026,100
0.0005,-0.001,0.026,100
0.001,-0.001,0.026,94
0.0015,-0.001,0.026,80
0.002,-0.001,0.026,65
-0.002,-0.0005,0.026,60
-0.0015,-0.0005,0.026,84
-0.001,-0.0005,0.026,100
-0.0005,-0.0005,0.026,100
0,-0.0005,0.026,100
0.0005,-0.0005,0.026,100
0.001,-0.0005,0.026,100
0.0015,-0.0005,0.026,94
0.002,-0.0005,0.026,81
-0.002,0,0.026,64
-0.0015,0,0.026,89
-0.001,0,0.026,100
-0.0005,0,0.026,100
0,0,0.026,100
0.0005,0,0.026,100
0.001,0,0.026,100
0.0015,0,0.026,99
0.002,0,0.026,87
-0.002,0.0005,0.026,60
-0.0015,0.0005,0.026,84
-0.001,0.0005,0.026,100
-0.0005,0.0005,0.026,100
0,0.0005,0.026,100
0.0005,0.0005,0.026,100
0.001,0.0005,0.026,100
0.0015,0.0005,0.026,94
0.002,0.0005,0.026,81
-0.002,0.001,0.026,51
-0.0015,0.001,0.026,74
-0.001,0.001,0.026,94
-0.0005,0.001,0.026,100
0,0.001,0.026,100
0.0005,0.001,0.026,100
0.001,0.001,0.026,94
0.0015,0.001,0.026,80
0.002,0.001,0.026,65
-0.0015,0.0015,0.026,59
-0.001,0.0015,0.026,74
-0.0005,0.0015,0.026,84
0,0.0015,0.026,89
0.0005,0.0015,0.026,84
0.001,0.0015,0.026,74
0.0015,0.0015,0.026,62
-0.001,0.002,0.026,51
-0.0005,0.002,0.026,60
0,0.002,0.026,64
0.0005,0.002,0.026,60
0.001,0.002,0.026,51
-0.001,-0.002,0.0265,48
-0.0005,-0.002,0.0265,56
0,-0.002,0.0265,60
0.0005,-0.002,0.0265,56
0.001,-0.002,0.0265,48
-0.0015,-0.0015,0.0265,55
-0.001,-0.0015,0.0265,69
-0.0005,-0.0015,0.0265,79
0,-0.0015,0.0265,83
0.0005,-0.0015,0.0265,79
0.001,-0.0015,0.0265,69
0.0015,-0.0015,0.0265,55
-0.002,-0.001,0.0265,48
-0.0015,-0.001,0.0265,69
-0.001,-0.001,0.0265,88
-0.0005,-0.001,0.0265,95
0,-0.001,0.0265,96
0.0005,-0.001,0.0265,95
0.001,-0.001,0.0265,88
0.0015,-0.001,0.0265,71
0.002,-0.001,0.0265,54
-0.002,-0.0005,0.0265,56
-0.0015,-0.0005,0.0265,79
-0.001,-0.0005,0.0265,95
-0.0005,-0.0005,0.0265,97
0,-0.0005,0.0265,97
0.0005,-0.0005,0.0265,97
0.001,-0.0005,0.0265,95
0.0015,-0.0005,0.0265,82
0.002,-0.0005,0.0265,65
-0.002,0,0.0265,60
-0.0015,0,0.0265,83
-0.001,0,0.0265,96
-0.0005,0,0.0265,97
0,0,0.0265,97
0.0005,0,0.0265,97
0.001,0,0.0265,96
0.0015,0,0.0265,87
0.002,0,0.0265,70
-0.002,0.0005,0.0265,56
-0.0015,0.0005,0.0265,79
-0.001,0.0005,0.0265,95
-0.0005,0.0005,0.0265,97
0,0.0005,0.0265,97
0.0005,0.0005,0.0265,97
0.001,0.0005,0.0265,95
0.0015,0.0005,0.0265,82
0.002,0.0005,0.0265,65
-0.002,0.001,0.0265,48
-0.0015,0.001,0.0265,69
-0.001,0.001,0.0265,88
-0.0005,0.001,0.0265,95
0,0.001,0.0265,96
0.0005,0.001,0.0265,95
0.001,0.001,0.0265,88
0.0015,0.001,0.0265,71
0.002,0.001,0.0265,54
-0.0015,0.0015,0.0265,55
-0.001,0.0015,0.0265,69
-0.0005,0.0015,0.0265,79
0,0.0015,0.0265,83
0.0005,0.0015,0.0265,79
0.001,0.0015,0.0265,69
0.0015,0.0015,0.0265,55
-0.001,0.002,0.0265,48
-0.0005,0.002,0.0265,56
0,0.002,0.0265,60
0.0005,0.002,0.0265,56
0.001,0.002,0.0265,48
-0.001,-0.002,0.027,47
-0.0005,-0.002,0.027,55
0,-0.002,0.027,59
0.0005,-0.002,0.027,55
0.001,-0.002,0.027,47
-0.0015,-0.0015,0.027,54
-0.001,-0.0015,0.027,68
-0.0005,-0.0015,0.027,78
0,-0.0015,0.027,82
0.0005,-0.0015,0.027,78
0.001,-0.0015,0.027,68
0.0015,-0.0015,0.027,54
-0.002,-0.001,0.027,47
-0.0015,-0.001,0.027,68
-0.001,-0.001,0.027,87
-0.0005,-0.001,0.027,94
0,-0.001,0.027,95
0.0005,-0.001,0.027,94
0.001,-0.001,0.027,87
0.0015,-0.001,0.027,68
0.002,-0.001,0.027,48
-0.002,-0.0005,0.027,55
-0.0015,-0.0005,0.027,78
-0.001,-0.0005,0.027,94
-0.0005,-0.0005,0.027,96
0,-0.0005,0.027,96
0.0005,-0.0005,0.027,96
0.001,-0.0005,0.027,94
0.0015,-0.0005,0.027,79
0.002,-0.0005,0.027,58
-0.002,0,0.027,59
-0.0015,0,0.027,82
-0.001,0,0.027,95
-0.0005,0,0.027,96
0,0,0.027,96
0.0005,0,0.027,96
0.001,0,0.027,95
0.0015,0,0.027,83
0.002,0,0.027,63
-0.002,0.0005,0.027,55
-0.0015,0.0005,0.027,78
-0.001,0.0005,0.027,94
-0.0005,0.0005,0.027,96
0,0.0005,0.027,96
0.0005,0.0005,0.027,96
0.001,0.0005,0.027,94
0.0015,0.0005,0.027,79
0.002,0.0005,0.027,58
-0.002,0.001,0.027,47
-0.0015,0.001,0.027,68
-0.001,0.001,0.027,87
-0.0005,0.001,0.027,94
0,0.001,0.027,95
0.0005,0.001,0.027,94
0.001,0.001,0.027,87
0.0015,0.001,0.027,68
0.002,0.001,0.027,48
-0.0015,0.0015,0.027,54
-0.001,0.0015,0.027,68
-0.0005,0.0015,0.027,78
0,0.0015,0.027,82
0.0005,0.0015,0.027,78
0.001,0.0015,0.027,68
0.0015,0.0015,0.027,54
-0.001,0.002,0.027,47
-0.0005,0.002,0.027,55
0,0.002,0.027,59
0.0005,0.002,0.027,55
0.001,0.002,0.027,47
-0.001,-0.002,0.0275,47
-0.0005,-0.002,0.0275,55
0,-0.002,0.0275,59
0.0005,-0.002,0.0275,55
0.001,-0.002,0.0275,47
-0.0015,-0.0015,0.0275,54
-0.001,-0.0015,0.0275,68
-0.0005,-0.0015,0.0275,78
0,-0.0015,0.0275,82
0.0005,-0.0015,0.0275,78
0.001,-0.0015,0.0275,68
0.0015,-0.0015,0.0275,54
-0.002,-0.001,0.0275,47
-0.0015,-0.001,0.0275,68
-0.001,-0.001,0.0275,87
-0.0005,-0.001,0.0275,94
0,-0.001,0.0275,95
0.0005,-0.001,0.0275,94
0.001,-0.001,0.0275,87
0.0015,-0.001,0.0275,68
0.002,-0.001,0.0275,47
-0.002,-0.0005,0.0275,55
-0.0015,-0.0005,0.0275,78
-0.001,-0.0005,0.0275,94
-0.0005,-0.0005,0.0275,96
0,-0.0005,0.0275,96
0.0005,-0.0005,0.0275,96
0.001,-0.0005,0.0275,94
0.0015,-0.0005,0.0275,78
0.002,-0.0005,0.0275,55
-0.002,0,0.0275,59
-0.0015,0,0.0275,82
-0.001,0,0.0275,95
-0.0005,0,0.0275,96
0,0,0.0275,96
0.0005,0,0.0275,96
0.001,0,0.0275,95
0.0015,0,0.0275,82
0.002,0,0.0275,59
-0.002,0.0005,0.0275,55
-0.0015,0.0005,0.0275,78
-0.001,0.0005,0.0275,94
-0.0005,0.0005,0.0275,96
0,0.0005,0.0275,96
0.0005,0.0005,0.0275,96
0.001,0.0005,0.0275,94
0.0015,0.0005,0.0275,78
0.002,0.0005,0.0275,55
-0.002,0.001,0.0275,47
-0.0015,0.001,0.0275,68
-0.001,0.001,0.0275,87
-0.0005,0.001,0.0275,94
0,0.001,0.0275,95
0.0005,0.001,0.0275,94
0.001,0.001,0.0275,87
0.0015,0.001,0.0275,68
0.002,0.001,0.0275,47
-0.0015,0.0015,0.0275,54
-0.001,0.0015,0.0275,68
-0.0005,0.0015,0.0275,78
0,0.0015,0.0275,82
0.0005,0.0015,0.0275,78
0.001,0.0015,0.0275,68
0.0015,0.0015,0.0275,54
-0.001,0.002,0.0275,47
-0.0005,0.002,0.0275,55
0,0.002,0.0275,59
0.0005,0.002,0.0275,55
0.001,0.002,0.0275,47
-0.001,-0.002,0.028,48
-0.0005,-0.002,0.028,56
0,-0.002,0.028,60
0.0005,-0.002,0.028,56
0.001,-0.002,0.028,48
-0.0015,-0.0015,0.028,55
-0.001,-0.0015,0.028,69
-0.0005,-0.0015,0.028,79
0,-0.0015,0.028,83
0.0005,-0.0015,0.028,79
0.001,-0.0015,0.028,69
0.0015,-0.0015,0.028,55
-0.002,-0.001,0.028,48
-0.0015,-0.001,0.028,69
-0.001,-0.001,0.028,88
-0.0005,-0.001,0.028,95
0,-0.001,0.028,96
0.0005,-0.001,0.028,95
0.001,-0.001,0.028,88
0.0015,-0.001,0.028,69
0.002,-0.001,0.028,48
-0.002,-0.0005,0.028,56
-0.0015,-0.0005,0.028,79
-0.001,-0.0005,0.028,95
-0.0005,-0.0005,0.028,97
0,-0.0005,0.028,97
0.0005,-0.0005,0.028,97
0.001,-0.0005,0.028,95
0.0015,-0.0005,0.028,79
0.002,-0.0005,0.028,56
-0.002,0,0.028,60
-0.0015,0,0.028,83
-0.001,0,0.028,96
-0.0005,0,0.028,97
0,0,0.028,97
0.0005,0,0.028,97
0.001,0,0.028,96
0.0015,0,0.028,83
0.002,0,0.028,60
-0.002,0.0005,0.028,56
-0.0015,0.0005,0.028,79
-0.001,0.0005,0.028,95
-0.0005,0.0005,0.028,97
0,0.0005,0.028,97
0.0005,0.0005,0.028,97
0.001,0.0005,0.028,95
0.0015,0.0005,0.028,79
0.002,0.0005,0.028,56
-0.002,0.001,0.028,48
-0.0015,0.001,0.028,69
-0.001,0.001,0.028,88
-0.0005,0.001,0.028,95
0,0.001,0.028,96
0.0005,0.001,0.028,95
0.001,0.001,0.028,88
0.0015,0.001,0.028,69
0.002,0.001,0.028,48
-0.0015,0.0015,0.028,55
-0.001,0.0015,0.028,69
-0.0005,0.0015,0.028,79
0,0.0015,0.028,83
0.0005,0.0015,0.028,79
0.001,0.0015,0.028,69
0.0015,0.0015,0.028,55
-0.001,0.002,0.028,48
-0.0005,0.002,0.028,56
0,0.002,0.028,60
0.0005,0.002,0.028,56
0.001,0.002,0.028,48
-0.001,-0.002,0.0285,51
-0.0005,-0.002,0.0285,60
0,-0.002,0.0285,64
0.0005,-0.002,0.0285,60
0.001,-0.002,0.0285,51
-0.0015,-0.0015,0.0285,59
-0.001,-0.0015,0.0285,74
-0.0005,-0.0015,0.0285,84
0,-0.0015,0.0285,89
0.0005,-0.0015,0.0285,84
0.001,-0.0015,0.0285,74
0.0015,-0.0015,0.0285,59
-0.002,-0.001,0.0285,51
-0.0015,-0.001,0.0285,74
-0.001,-0.001,0.0285,94
-0.0005,-0.001,0.0285,100
0,-0.001,0.0285,100
0.0005,-0.001,0.0285,100
0.001,-0.001,0.0285,94
0.0015,-0.001,0.0285,74
0.002,-0.001,0.0285,51
-0.002,-0.0005,0.0285,60
-0.0015,-0.0005,0.0285,84
-0.001,-0.0005,0.0285,100
-0.0005,-0.0005,0.0285,100
0,-0.0005,0.0285,100
0.0005,-0.0005,0.0285,100
0.001,-0.0005,0.0285,100
0.0015,-0.0005,0.0285,84
0.002,-0.0005,0.0285,60
-0.002,0,0.0285,64
-0.0015,0,0.0285,89
-0.001,0,0.0285,100
-0.0005,0,0.0285,100
0,0,0.0285,100
0.0005,0,0.0285,100
0.001,0,0.0285,100
0.0015,0,0.0285,89
0.002,0,0.0285,64
-0.002,0.0005,0.0285,60
-0.0015,0.0005,0.0285,84
-0.001,0.0005,0.0285,100
-0.0005,0.0005,0.0285,100
0,0.0005,0.0285,100
0.0005,0.0005,0.0285,100
0.001,0.0005,0.0285,100
0.0015,0.0005,0.0285,84
0.002,0.0005,0.0285,60
-0.002,0.001,0.0285,51
-0.0015,0.001,0.0285,74
-0.001,0.001,0.0285,94
-0.0005,0.001,0.0285,100
0,0.001,0.0285,100
0.0005,0.001,0.0285,100
0.001,0.001,0.0285,94
0.0015,0.001,0.0285,74
0.002,0.001,0.0285,51
-0.0015,0.0015,0.0285,59
-0.001,0.0015,0.0285,74
-0.0005,0.0015,0.0285,84
0,0.0015,0.0285,89
0.0005,0.0015,0.0285,84
0.001,0.0015,0.0285,74
0.0015,0.0015,0.0285,59
-0.001,0.002,0.0285,51
-0.0005,0.002,0.0285,60
0,0.002,0.0285,64
0.0005,0.002,0.0285,60
0.001,0.002,0.0285,51
-0.001,-0.002,0.029,53
-0.0005,-0.002,0.029,62
0,-0.002,0.029,66
0.0005,-0.002,0.029,62
0.001,-0.002,0.029,53
-0.0015,-0.0015,0.029,60
-0.001,-0.0015,0.029,76
-0.0005,-0.0015,0.029,86
0,-0.0015,0.029,91
0.0005,-0.0015,0.029,86
0.001,-0.0015,0.029,76
0.0015,-0.0015,0.029,60
-0.002,-0.001,0.029,53
-0.0015,-0.001,0.029,76
-0.001,-0.001,0.029,97
-0.0005,-0.001,0.029,100
0,-0.001,0.029,100
0.0005,-0.001,0.029,100
0.001,-0.001,0.029,97
0.0015,-0.001,0.029,76
0.002,-0.001,0.029,53
-0.002,-0.0005,0.029,62
-0.0015,-0.0005,0.029,86
-0.001,-0.0005,0.029,100
-0.0005,-0.0005,0.029,100
0,-0.0005,0.029,100
0.0005,-0.0005,0.029,100
0.001,-0.0005,0.029,100
0.0015,-0.0005,0.029,86
0.002,-0.0005,0.029,62
-0.002,0,0.029,66
-0.0015,0,0.029,91
-0.001,0,0.029,100
-0.0005,0,0.029,100
0,0,0.029,100
0.0005,0,0.029,100
0.001,0,0.029,100
0.0015,0,0.029,91
0.002,0,0.029,66
-0.002,0.0005,0.029,62
-0.0015,0.0005,0.029,86
-0.001,0.0005,0.029,100
-0.0005,0.0005,0.029,100
0,0.0005,0.029,100
0.0005,0.0005,0.029,100
0.001,0.0005,0.029,100
0.0015,0.0005,0.029,86
0.002,0.0005,0.029,62
-0.002,0.001,0.029,53
-0.0015,0.001,0.029,76
-0.001,0.001,0.029,97
-0.0005,0.001,0.029,100
0,0.001,0.029,100
0.0005,0.001,0.029,100
0.001,0.001,0.029,97
0.0015,0.001,0.029,76
0.002,0.001,0.029,53
-0.0015,0.0015,0.029,60
-0.001,0.0015,0.029,76
-0.0005,0.0015,0.029,86
0,0.0015,0.029,91
0.0005,0.0015,0.029,86
0.001,0.0015,0.029,76
0.0015,0.0015,0.029,60
-0.001,0.002,0.029,53
-0.0005,0.002,0.029,62
0,0.002,0.029,66
0.0005,0.002,0.029,62
0.001,0.002,0.029,53
-0.001,-0.002,0.0295,53
-0.0005,-0.002,0.0295,62
0,-0.002,0.0295,66
0.0005,-0.002,0.0295,62
0.001,-0.002,0.0295,53
-0.0015,-0.0015,0.0295,60
-0.001,-0.0015,0.0295,76
-0.0005,-0.0015,0.0295,86
0,-0.0015,0.0295,91
0.0005,-0.0015,0.0295,86
0.001,-0.0015,0.0295,76
0.0015,-0.0015,0.0295,60
-0.002,-0.001,0.0295,53
-0.0015,-0.001,0.0295,76
-0.001,-0.001,0.0295,97
-0.0005,-0.001,0.0295,100
0,-0.001,0.0295,100
0.0005,-0.001,0.0295,100
0.001,-0.001,0.0295,97
0.0015,-0.001,0.0295,76
0.002,-0.001,0.0295,53
-0.002,-0.0005,0.0295,62
-0.0015,-0.0005,0.0295,86
-0.001,-0.0005,0.0295,100
-0.0005,-0.0005,0.0295,100
0,-0.0005,0.0295,100
0.0005,-0.0005,0.0295,100
0.001,-0.0005,0.0295,100
0.0015,-0.0005,0.0295,86
0.002,-0.0005,0.0295,62
-0.002,0,0.0295,66
-0.0015,0,0.0295,91
-0.001,0,0.0295,100
-0.0005,0,0.0295,100
0,0,0.0295,100
0.0005,0,0.0295,100
0.001,0,0.0295,100
0.0015,0,0.0295,91
0.002,0,0.0295,66
-0.002,0.0005,0.0295,62
-0.0015,0.0005,0.0295,86
-0.001,0.0005,0.0295,100
-0.0005,0.0005,0.0295,100
0,0.0005,0.0295,100
0.0005,0.0005,0.0295,100
0.001,0.0005,0.0295,100
0.0015,0.0005,0.0295,86
0.002,0.0005,0.0295,62
-0.002,0.001,0.0295,53
-0.0015,0.001,0.0295,76
-0.001,0.001,0.0295,97
-0.0005,0.001,0.0295,100
0,0.001,0.0295,100
0.0005,0.001,0.0295,100
0.001,0.001,0.0295,97
0.0015,0.001,0.0295,76
0.002,0.001,0.0295,53
-0.0015,0.0015,0.0295,60
-0.001,0.0015,0.0295,76
-0.0005,0.0015,0.0295,86
0,0.0015,0.0295,91
0.0005,0.0015,0.0295,86
0.001,0.0015,0.0295,76
0.0015,0.0015,0.0295,60
-0.001,0.002,0.0295,53
-0.0005,0.002,0.0295,62
0,0.002,0.0295,66
0.0005,0.002,0.0295,62
0.001,0.002,0.0295,53
-0.001,-0.002,0.03,51
-0.0005,-0.002,0.03,60
0,-0.002,0.03,64
0.0005,-0.002,0.03,60
0.001,-0.002,0.03,51
-0.0015,-0.0015,0.03,59
-0.001,-0.0015,0.03,74
-0.0005,-0.0015,0.03,84
0,-0.0015,0.03,89
0.0005,-0.0015,0.03,84
0.001,-0.0015,0.03,74
0.0015,-0.0015,0.03,59
-0.002,-0.001,0.03,51
-0.0015,-0.001,0.03,74
-0.001,-0.001,0.03,94
-0.0005,-0.001,0.03,100
0,-0.001,0.03,100
0.0005,-0.001,0.03,100
0.001,-0.001,0.03,94
0.0015,-0.001,0.03,74
0.002,-0.001,0.03,51
-0.002,-0.0005,0.03,60
-0.0015,-0.0005,0.03,84
-0.001,-0.0005,0.03,100
-0.0005,-0.0005,0.03,100
0,-0.0005,0.03,100
0.0005,-0.0005,0.03,100
0.001,-0.0005,0.03,100
0.0015,-0.0005,0.03,84
0.002,-0.0005,0.03,60
-0.002,0,0.03,64
-0.0015,0,0.03,89
-0.001,0,0.03,100
-0.0005,0,0.03,100
0,0,0.03,100
0.0005,0,0.03,100
0.001,0,0.03,100
0.0015,0,0.03,89
0.002,0,0.03,64
-0.002,0.0005,0.03,60
-0.0015,0.0005,0.03,84
-0.001,0.0005,0.03,100
-0.0005,0.0005,0.03,100
0,0.0005,0.03,100
0.0005,0.0005,0.03,100
0.001,0.0005,0.03,100
0.0015,0.0005,0.03,84
0.002,0.0005,0.03,60
-0.002,0.001,0.03,51
-0.0015,0.001,0.03,74
-0.001,0.001,0.03,94
-0.0005,0.001,0.03,100
0,0.001,0.03,100
0.0005,0.001,0.03,100
0.001,0.001,0.03,94
0.0015,0.001,0.03,74
0.002,0.001,0.03,51
-0.0015,0.0015,0.03,59
-0.001,0.0015,0.03,74
-0.0005,0.0015,0.03,84
0,0.0015,0.03,89
0.0005,0.0015,0.03,84
0.001,0.0015,0.03,74
0.0015,0.0015,0.03,59
-0.001,0.002,0.03,51
-0.0005,0.002,0.03,60
0,0.002,0.03,64
0.0005,0.002,0.03,60
0.001,0.002,0.03,51
-0.001,-0.002,0.0305,48
-0.0005,-0.002,0.0305,56
0,-0.002,0.0305,60
0.0005,-0.002,0.0305,56
0.001,-0.002,0.0305,48
-0.0015,-0.0015,0.0305,55
-0.001,-0.0015,0.0305,69
-0.0005,-0.0015,0.0305,79
0,-0.0015,0.0305,83
0.0005,-0.0015,0.0305,79
0.001,-0.0015,0.0305,69
0.0015,-0.0015,0.0305,55
-0.002,-0.001,0.0305,48
-0.0015,-0.001,0.0305,69
-0.001,-0.001,0.0305,88
-0.0005,-0.001,0.0305,95
0,-0.001,0.0305,96
0.0005,-0.001,0.0305,95
0.001,-0.001,0.0305,88
0.0015,-0.001,0.0305,69
0.002,-0.001,0.0305,48
-0.002,-0.0005,0.0305,56
-0.0015,-0.0005,0.0305,79
-0.001,-0.0005,0.0305,95
-0.0005,-0.0005,0.0305,97
0,-0.0005,0.0305,97
0.0005,-0.0005,0.0305,97
0.001,-0.0005,0.0305,95
0.0015,-0.0005,0.0305,79
0.002,-0.0005,0.0305,56
-0.002,0,0.0305,60
-0.0015,0,0.0305,83
-0.001,0,0.0305,96
-0.0005,0,0.0305,97
0,0,0.0305,97
0.0005,0,0.0305,97
0.001,0,0.0305,96
0.0015,0,0.0305,83
0.002,0,0.0305,60
-0.002,0.0005,0.0305,56
-0.0015,0.0005,0.0305,79
-0.001,0.0005,0.0305,95
-0.0005,0.0005,0.0305,97
0,0.0005,0.0305,97
0.0005,0.0005,0.0305,97
0.001,0.0005,0.0305,95
0.0015,0.0005,0.0305,79
0.002,0.0005,0.0305,56
-0.002,0.001,0.0305,48
-0.0015,0.001,0.0305,69
-0.001,0.001,0.0305,88
-0.0005,0.001,0.0305,95
0,0.001,0.0305,96
0.0005,0.001,0.0305,95
0.001,0.001,0.0305,88
0.0015,0.001,0.0305,69
0.002,0.001,0.0305,48
-0.0015,0.0015,0.0305,55
-0.001,0.0015,0.0305,69
-0.0005,0.0015,0.0305,79
0,0.0015,0.0305,83
0.0005,0.0015,0.0305,79
0.001,0.0015,0.0305,69
0.0015,0.0015,0.0305,55
-0.001,0.002,0.0305,48
-0.0005,0.002,0.0305,56
0,0.002,0.0305,60
0.0005,0.002,0.0305,56
0.001,0.002,0.0305,48
-0.001,-0.002,0.031,47
-0.0005,-0.002,0.031,55
0,-0.002,0.031,59
0.0005,-0.002,0.031,55
0.001,-0.002,0.031,47
-0.0015,-0.0015,0.031,54
-0.001,-0.0015,0.031,68
-0.0005,-0.0015,0.031,78
0,-0.0015,0.031,82
0.0005,-0.0015,0.031,78
0.001,-0.0015,0.031,68
0.0015,-0.0015,0.031,54
-0.002,-0.001,0.031,47
-0.0015,-0.001,0.031,68
-0.001,-0.001,0.031,87
-0.0005,-0.001,0.031,94
0,-0.001,0.031,95
0.0005,-0.001,0.031,94
0.001,-0.001,0.031,87
0.0015,-0.001,0.031,68
0.002,-0.001,0.031,47
-0.002,-0.0005,0.031,55
-0.0015,-0.0005,0.031,78
-0.001,-0.0005,0.031,94
-0.0005,-0.0005,0.031,96
0,-0.0005,0.031,96
0.0005,-0.0005,0.031,96
0.001,-0.0005,0.031,94
0.0015,-0.0005,0.031,78
0.002,-0.0005,0.031,55
-0.002,0,0.031,59
-0.0015,0,0.031,82
-0.001,0,0.031,95
-0.0005,0,0.031,96
0,0,0.031,96
0.0005,0,0.031,96
0.001,0,0.031,95
0.0015,0,0.031,82
0.002,0,0.031,59
-0.002,0.0005,0.031,55
-0.0015,0.0005,0.031,78
-0.001,0.0005,0.031,94
-0.0005,0.0005,0.031,96
0,0.0005,0.031,96
0.0005,0.0005,0.031,96
0.001,0.0005,0.031,94
0.0015,0.0005,0.031,78
0.002,0.0005,0.031,55
-0.002,0.001,0.031,47
-0.0015,0.001,0.031,68
-0.001,0.001,0.031,87
-0.0005,0.001,0.031,94
0,0.001,0.031,95
0.0005,0.001,0.031,94
0.001,0.001,0.031,87
0.0015,0.001,0.031,68
0.002,0.001,0.031,47
-0.0015,0.0015,0.031,54
-0.001,0.0015,0.031,68
-0.0005,0.0015,0.031,78
0,0.0015,0.031,82
0.0005,0.0015,0.031,78
0.001,0.0015,0.031,68
0.0015,0.0015,0.031,54
-0.001,0.002,0.031,47
-0.0005,0.002,0.031,55
0,0.002,0.031,59
0.0005,0.002,0.031,55
0.001,0.002,0.031,47
-0.001,-0.002,0.0315,47
-0.0005,-0.002,0.0315,55
0,-0.002,0.0315,59
0.0005,-0.002,0.0315,55
0.001,-0.002,0.0315,47
-0.0015,-0.0015,0.0315,54
-0.001,-0.0015,0.0315,68
-0.0005,-0.0015,0.0315,78
0,-0.0015,0.0315,82
0.0005,-0.0015,0.0315,78
0.001,-0.0015,0.0315,68
0.0015,-0.0015,0.0315,54
-0.002,-0.001,0.0315,47
-0.0015,-0.001,0.0315,68
-0.001,-0.001,0.0315,87
-0.0005,-0.001,0.0315,94
0,-0.001,0.0315,95
0.0005,-0.001,0.0315,94
0.001,-0.001,0.0315,87
0.0015,-0.001,0.0315,68
0.002,-0.001,0.0315,47
-0.002,-0.0005,0.0315,55
-0.0015,-0.0005,0.0315,78
-0.001,-0.0005,0.0315,94
-0.0005,-0.0005,0.0315,96
0,-0.0005,0.0315,96
0.0005,-0.0005,0.0315,96
0.001,-0.0005,0.0315,94
0.0015,-0.0005,0.0315,78
0.002,-0.0005,0.0315,55
-0.002,0,0.0315,59
-0.0015,0,0.0315,82
-0.001,0,0.0315,95
-0.0005,0,0.0315,96
0,0,0.0315,96
0.0005,0,0.0315,96
0.001,0,0.0315,95
0.0015,0,0.0315,82
0.002,0,0.0315,59
-0.002,0.0005,0.0315,55
-0.0015,0.0005,0.0315,78
-0.001,0.0005,0.0315,94
-0.0005,0.0005,0.0315,96
0,0.0005,0.0315,96
0.0005,0.0005,0.0315,96
0.001,0.0005,0.0315,94
0.0015,0.0005,0.0315,78
0.002,0.0005,0.0315,55
-0.002,0.001,0.0315,47
-0.0015,0.001,0.0315,68
-0.001,0.001,0.0315,87
-0.0005,0.001,0.0315,94
0,0.001,0.0315,95
0.0005,0.001,0.0315,94
0.001,0.001,0.0315,87
0.0015,0.001,0.0315,68
0.002,0.001,0.0315,47
-0.0015,0.0015,0.0315,54
-0.001,0.0015,0.0315,68
-0.0005,0.0015,0.0315,78
0,0.0015,0.0315,82
0.0005,0.0015,0.0315,78
0.001,0.0015,0.0315,68
0.0015,0.0015,0.0315,54
-0.001,0.002,0.0315,47
-0.0005,0.002,0.0315,55
0,0.002,0.0315,59
0.0005,0.002,0.0315,55
0.001,0.002,0.0315,47
-0.001,-0.002,0.032,47
-0.0005,-0.002,0.032,55
0,-0.002,0.032,59
0.0005,-0.002,0.032,55
0.001,-0.002,0.032,47
-0.0015,-0.0015,0.032,54
-0.001,-0.0015,0.032,68
-0.0005,-0.0015,0.032,78
0,-0.0015,0.032,82
0.0005,-0.0015,0.032,78
0.001,-0.0015,0.032,68
0.0015,-0.0015,0.032,54
-0.002,-0.001,0.032,47
-0.0015,-0.001,0.032,68
-0.001,-0.001,0.032,87
-0.0005,-0.001,0.032,94
0,-0.001,0.032,95
0.0005,-0.001,0.032,94
