X,Y,Z,Velocity
0.0015,0.0005,0.0415,0.11848
0.002,0.0005,0.0415,0
-0.002,0.001,0.0415,0
-0.0015,0.001,0.0415,0
-0.001,0.001,0.0415,0.159423
-0.0005,0.001,0.0415,0.146914
0,0.001,0.0415,0.133895
0.0005,0.001,0.0415,0.132602
0.001,0.001,0.0415,0.123877
0.0015,0.001,0.0415,0
0.002,0.001,0.0415,0
-0.0015,0.0015,0.0415,0
-0.001,0.0015,0.0415,0
-0.0005,0.0015,0.0415,0.165019
0,0.0015,0.0415,0.150476
0.0005,0.0015,0.0415,0.140493
0.001,0.0015,0.0415,0
0.0015,0.0015,0.0415,0
-0.001,0.002,0.0415,0
-0.0005,0.002,0.0415,0
0,0.002,0.0415,0
0.0005,0.002,0.0415,0
0.001,0.002,0.0415,0
-0.001,-0.002,0.042,0
-0.0005,-0.002,0.042,0
0,-0.002,0.042,0
0.0005,-0.002,0.042,0
0.001,-0.002,0.042,0
-0.0015,-0.0015,0.042,0
-0.001,-0.0015,0.042,0
-0.0005,-0.0015,0.042,0.176529
0,-0.0015,0.042,0.165717
0.0005,-0.0015,0.042,0.15638
0.001,-0.0015,0.042,0
0.0015,-0.0015,0.042,0
-0.002,-0.001,0.042,0
-0.0015,-0.001,0.042,0
-0.001,-0.001,0.042,0.186088
-0.0005,-0.001,0.042,0.176421
0,-0.001,0.042,0.165665
0.0005,-0.001,0.042,0.158012
0.001,-0.001,0.042,0.157158
0.0015,-0.001,0.042,0
0.002,-0.001,0.042,0
-0.002,-0.0005,0.042,0
-0.0015,-0.0005,0.042,0.184918
-0.001,-0.0005,0.042,0.178029
-0.0005,-0.0005,0.042,0.171346
0,-0.0005,0.042,0.164101
0.0005,-0.0005,0.042,0.154537
0.001,-0.0005,0.042,0.14776
0.0015,-0.0005,0.042,0.147177
0.002,-0.0005,0.042,0
-0.002,0,0.042,0
-0.0015,0,0.042,0.180225
-0.001,0,0.042,0.168809
-0.0005,0,0.042,0.158428
0,0,0.042,0.151743
0.0005,0,0.042,0.141707
0.001,0,0.042,0.134968
0.0015,0,0.042,0.140539
0.002,0,0.042,0
-0.002,0.0005,0.042,0
-0.0015,0.0005,0.042,0.167384
-0.001,0.0005,0.042,0.160819
-0.0005,0.0005,0.042,0.150518
0,0.0005,0.042,0.146838
0.0005,0.0005,0.042,0.141786
0.001,0.0005,0.042,0.131915
0.0015,0.0005,0.042,0.137377
0.002,0.0005,0.042,0
-0.002,0.001,0.042,0
-0.0015,0.001,0.042,0
-0.001,0.001,0.042,0.160095
-0.0005,0.001,0.042,0.150064
0,0.001,0.042,0.14429
0.0005,0.001,0.042,0.139252
0.001,0.001,0.042,0.130375
0.0015,0.001,0.042,0
0.002,0.001,0.042,0
-0.0015,0.0015,0.042,0
-0.001,0.0015,0.042,0
-0.0005,0.0015,0.042,0.153771
0,0.0015,0.042,0.145118
0.0005,0.0015,0.042,0.135645
0.001,0.0015,0.042,0
0.0015,0.0015,0.042,0
-0.001,0.002,0.042,0
-0.0005,0.002,0.042,0
0,0.002,0.042,0
0.0005,0.002,0.042,0
0.001,0.002,0.042,0
-0.001,-0.002,0.0425,0
-0.0005,-0.002,0.0425,0
0,-0.002,0.0425,0
0.0005,-0.002,0.0425,0
0.001,-0.002,0.0425,0
-0.0015,-0.0015,0.0425,0
-0.001,-0.0015,0.0425,0
-0.0005,-0.0015,0.0425,0.158329
0,-0.0015,0.0425,0.158795
0.0005,-0.0015,0.0425,0.155725
0.001,-0.0015,0.0425,0
0.0015,-0.0015,0.0425,0
-0.002,-0.001,0.0425,0
-0.0015,-0.001,0.0425,0
-0.001,-0.001,0.0425,0.165181
-0.0005,-0.001,0.0425,0.164224
0,-0.001,0.0425,0.15711
0.0005,-0.001,0.0425,0.151457
0.001,-0.001,0.0425,0.145228
0.0015,-0.001,0.0425,0
0.002,-0.001,0.0425,0
-0.002,-0.0005,0.0425,0
-0.0015,-0.0005,0.0425,0.145052
-0.001,-0.0005,0.0425,0.16167
-0.0005,-0.0005,0.0425,0.165516
0,-0.0005,0.0425,0.16164
0.0005,-0.0005,0.0425,0.1523
0.001,-0.0005,0.0425,0.136126
0.0015,-0.0005,0.0425,0.130098
0.002,-0.0005,0.0425,0
-0.002,0,0.0425,0
-0.0015,0,0.0425,0.143353
-0.001,0,0.0425,0.158491
-0.0005,0,0.0425,0.164041
0,0,0.0425,0.164353
0.0005,0,0.0425,0.150836
0.001,0,0.0425,0.133256
0.0015,0,0.0425,0.134764
0.002,0,0.0425,0
-0.002,0.0005,0.0425,0
-0.0015,0.0005,0.0425,0.140751
-0.001,0.0005,0.0425,0.153028
-0.0005,0.0005,0.0425,0.158377
0,0.0005,0.0425,0.161945
0.0005,0.0005,0.0425,0.152114
0.001,0.0005,0.0425,0.133167
0.0015,0.0005,0.0425,0.141193
0.002,0.0005,0.0425,0
-0.002,0.001,0.0425,0
-0.0015,0.001,0.0425,0
-0.001,0.001,0.0425,0.150736
-0.0005,0.001,0.0425,0.153452
0,0.001,0.0425,0.158584
0.0005,0.001,0.0425,0.1522
0.001,0.001,0.0425,0.140409
0.0015,0.001,0.0425,0
0.002,0.001,0.0425,0
-0.0015,0.0015,0.0425,0
-0.001,0.0015,0.0425,0
-0.0005,0.0015,0.0425,0.144524
0,0.0015,0.0425,0.153455
0.0005,0.0015,0.0425,0.151361
0.001,0.0015,0.0425,0
0.0015,0.0015,0.0425,0
-0.001,0.002,0.0425,0
-0.0005,0.002,0.0425,0
0,0.002,0.0425,0
0.0005,0.002,0.0425,0
0.001,0.002,0.0425,0
-0.001,-0.002,0.043,0
-0.0005,-0.002,0.043,0
0,-0.002,0.043,0
0.0005,-0.002,0.043,0
0.001,-0.002,0.043,0
-0.0015,-0.0015,0.043,0
-0.001,-0.0015,0.043,0
-0.0005,-0.0015,0.043,0.147472
0,-0.0015,0.043,0.161916
0.0005,-0.0015,0.043,0.166132
0.001,-0.0015,0.043,0
0.0015,-0.0015,0.043,0
-0.002,-0.001,0.043,0
-0.0015,-0.001,0.043,0
-0.001,-0.001,0.043,0.154136
-0.0005,-0.001,0.043,0.158391
0,-0.001,0.043,0.163266
0.0005,-0.001,0.043,0.16382
0.001,-0.001,0.043,0.15783
0.0015,-0.001,0.043,0
0.002,-0.001,0.043,0
-0.002,-0.0005,0.043,0
-0.0015,-0.0005,0.043,0.147406
-0.001,-0.0005,0.043,0.158891
-0.0005,-0.0005,0.043,0.162962
0,-0.0005,0.043,0.163057
0.0005,-0.0005,0.043,0.165189
0.001,-0.0005,0.043,0.164141
0.0015,-0.0005,0.043,0.149267
0.002,-0.0005,0.043,0
-0.002,0,0.043,0
-0.0015,0,0.043,0.139411
-0.001,0,0.043,0.155691
-0.0005,0,0.043,0.162979
0,0,0.043,0.16654
0.0005,0,0.043,0.175232
0.001,0,0.043,0.172285
0.0015,0,0.043,0.158105
0.002,0,0.043,0
-0.002,0.0005,0.043,0
-0.0015,0.0005,0.043,0.143635
-0.001,0.0005,0.043,0.157128
-0.0005,0.0005,0.043,0.161566
0,0.0005,0.043,0.164586
0.0005,0.0005,0.043,0.171868
0.001,0.0005,0.043,0.169433
0.0015,0.0005,0.043,0.159649
0.002,0.0005,0.043,0
-0.002,0.001,0.043,0
-0.0015,0.001,0.043,0
-0.001,0.001,0.043,0.156163
-0.0005,0.001,0.043,0.161638
0,0.001,0.043,0.161403
0.0005,0.001,0.043,0.165685
0.001,0.001,0.043,0.168023
0.0015,0.001,0.043,0
0.002,0.001,0.043,0
-0.0015,0.0015,0.043,0
-0.001,0.0015,0.043,0
-0.0005,0.0015,0.043,0.15131
0,0.0015,0.043,0.154815
0.0005,0.0015,0.043,0.161277
0.001,0.0015,0.043,0
0.0015,0.0015,0.043,0
-0.001,0.002,0.043,0
-0.0005,0.002,0.043,0
0,0.002,0.043,0
0.0005,0.002,0.043,0
0.001,0.002,0.043,0
-0.001,-0.002,0.0435,0
-0.0005,-0.002,0.0435,0
0,-0.002,0.0435,0
0.0005,-0.002,0.0435,0
0.001,-0.002,0.0435,0
-0.0015,-0.0015,0.0435,0
-0.001,-0.0015,0.0435,0
-0.0005,-0.0015,0.0435,0.147422
0,-0.0015,0.0435,0.151532
0.0005,-0.0015,0.0435,0.1595
0.001,-0.0015,0.0435,0
0.0015,-0.0015,0.0435,0
-0.002,-0.001,0.0435,0
-0.0015,-0.001,0.0435,0
-0.001,-0.001,0.0435,0.156212
-0.0005,-0.001,0.0435,0.159318
0,-0.001,0.0435,0.163435
0.0005,-0.001,0.0435,0.168308
0.001,-0.001,0.0435,0.176215
0.0015,-0.001,0.0435,0
0.002,-0.001,0.0435,0
-0.002,-0.0005,0.0435,0
-0.0015,-0.0005,0.0435,0.164952
-0.001,-0.0005,0.0435,0.162704
-0.0005,-0.0005,0.0435,0.16435
0,-0.0005,0.0435,0.16369
0.0005,-0.0005,0.0435,0.171041
0.001,-0.0005,0.0435,0.186301
0.0015,-0.0005,0.0435,0.185961
0.002,-0.0005,0.0435,0
-0.002,0,0.0435,0
-0.0015,0,0.0435,0.163193
-0.001,0,0.0435,0.16298
-0.0005,0,0.0435,0.161053
0,0,0.0435,0.161381
0.0005,0,0.0435,0.174345
0.001,0,0.0435,0.19118
0.0015,0,0.0435,0.186474
0.002,0,0.0435,0
-0.002,0.0005,0.0435,0
-0.0015,0.0005,0.0435,0.159854
-0.001,0.0005,0.0435,0.161904
-0.0005,0.0005,0.0435,0.163696
0,0.0005,0.0435,0.163259
0.0005,0.0005,0.0435,0.174898
0.001,0.0005,0.0435,0.192064
0.0015,0.0005,0.0435,0.18742
0.002,0.0005,0.0435,0
-0.002,0.001,0.0435,0
-0.0015,0.001,0.0435,0
-0.001,0.001,0.0435,0.158099
-0.0005,0.001,0.0435,0.162188
0,0.001,0.0435,0.160453
0.0005,0.001,0.0435,0.170641
0.001,0.001,0.0435,0.188969
0.0015,0.001,0.0435,0
0.002,0.001,0.0435,0
-0.0015,0.0015,0.0435,0
-0.001,0.0015,0.0435,0
-0.0005,0.0015,0.0435,0.155987
0,0.0015,0.0435,0.154962
0.0005,0.0015,0.0435,0.166619
0.001,0.0015,0.0435,0
0.0015,0.0015,0.0435,0
-0.001,0.002,0.0435,0
-0.0005,0.002,0.0435,0
0,0.002,0.0435,0
0.0005,0.002,0.0435,0
0.001,0.002,0.0435,0
-0.001,-0.002,0.044,0
-0.0005,-0.002,0.044,0
0,-0.002,0.044,0
0.0005,-0.002,0.044,0
0.001,-0.002,0.044,0
-0.0015,-0.0015,0.044,0
-0.001,-0.0015,0.044,0
-0.0005,-0.0015,0.044,0.163789
0,-0.0015,0.044,0.161292
0.0005,-0.0015,0.044,0.16211
0.001,-0.0015,0.044,0
0.0015,-0.0015,0.044,0
-0.002,-0.001,0.044,0
-0.0015,-0.001,0.044,0
-0.001,-0.001,0.044,0.158452
-0.0005,-0.001,0.044,0.162788
0,-0.001,0.044,0.163914
0.0005,-0.001,0.044,0.166916
0.001,-0.001,0.044,0.174266
0.0015,-0.001,0.044,0
0.002,-0.001,0.044,0
-0.002,-0.0005,0.044,0
-0.0015,-0.0005,0.044,0.159281
-0.001,-0.0005,0.044,0.160582
-0.0005,-0.0005,0.044,0.164453
0,-0.0005,0.044,0.163421
0.0005,-0.0005,0.044,0.165555
0.001,-0.0005,0.044,0.172023
0.0015,-0.0005,0.044,0.174119
0.002,-0.0005,0.044,0
-0.002,0,0.044,0
-0.0015,0,0.044,0.169485
-0.001,0,0.044,0.166773
-0.0005,0,0.044,0.167709
0,0,0.044,0.162854
0.0005,0,0.044,0.164776
0.001,0,0.044,0.169326
0.0015,0,0.044,0.170026
0.002,0,0.044,0
-0.002,0.0005,0.044,0
-0.0015,0.0005,0.044,0.167183
-0.001,0.0005,0.044,0.165732
-0.0005,0.0005,0.044,0.165783
0,0.0005,0.044,0.161974
0.0005,0.0005,0.044,0.166551
0.001,0.0005,0.044,0.175854
0.0015,0.0005,0.044,0.178888
0.002,0.0005,0.044,0
-0.002,0.001,0.044,0
-0.0015,0.001,0.044,0
-0.001,0.001,0.044,0.163767
-0.0005,0.001,0.044,0.16025
0,0.001,0.044,0.15664
0.0005,0.001,0.044,0.163607
0.001,0.001,0.044,0.17997
0.0015,0.001,0.044,0
0.002,0.001,0.044,0
-0.0015,0.0015,0.044,0
-0.001,0.0015,0.044,0
-0.0005,0.0015,0.044,0.156179
0,0.0015,0.044,0.153007
0.0005,0.0015,0.044,0.162729
0.001,0.0015,0.044,0
0.0015,0.0015,0.044,0
-0.001,0.002,0.044,0
-0.0005,0.002,0.044,0
0,0.002,0.044,0
0.0005,0.002,0.044,0
0.001,0.002,0.044,0
-0.001,-0.002,0.0445,0
-0.0005,-0.002,0.0445,0
0,-0.002,0.0445,0
0.0005,-0.002,0.0445,0
0.001,-0.002,0.0445,0
-0.0015,-0.0015,0.0445,0
-0.001,-0.0015,0.0445,0
-0.0005,-0.0015,0.0445,0.179392
0,-0.0015,0.0445,0.182405
0.0005,-0.0015,0.0445,0.183322
0.001,-0.0015,0.0445,0
0.0015,-0.0015,0.0445,0
-0.002,-0.001,0.0445,0
-0.0015,-0.001,0.0445,0
-0.001,-0.001,0.0445,0.160186
-0.0005,-0.001,0.0445,0.16974
0,-0.001,0.0445,0.173421
0.0005,-0.001,0.0445,0.178679
0.001,-0.001,0.0445,0.175317
0.0015,-0.001,0.0445,0
0.002,-0.001,0.0445,0
-0.002,-0.0005,0.0445,0
-0.0015,-0.0005,0.0445,0.151288
-0.001,-0.0005,0.0445,0.156943
-0.0005,-0.0005,0.0445,0.166116
0,-0.0005,0.0445,0.169574
0.0005,-0.0005,0.0445,0.172604
0.001,-0.0005,0.0445,0.167162
0.0015,-0.0005,0.0445,0.160812
0.002,-0.0005,0.0445,0
-0.002,0,0.0445,0
-0.0015,0,0.0445,0.161731
-0.001,0,0.0445,0.161711
-0.0005,0,0.0445,0.166279
0,0,0.0445,0.16709
0.0005,0,0.0445,0.171965
0.001,0,0.0445,0.169831
0.0015,0,0.0445,0.164057
0.002,0,0.0445,0
-0.002,0.0005,0.0445,0
-0.0015,0.0005,0.0445,0.167836
-0.001,0.0005,0.0445,0.16603
-0.0005,0.0005,0.0445,0.163773
0,0.0005,0.0445,0.162158
0.0005,0.0005,0.0445,0.172335
0.001,0.0005,0.0445,0.179657
0.0015,0.0005,0.0445,0.180437
0.002,0.0005,0.0445,0
-0.002,0.001,0.0445,0
-0.0015,0.001,0.0445,0
-0.001,0.001,0.0445,0.1719
-0.0005,0.001,0.0445,0.165433
0,0.001,0.0445,0.16342
0.0005,0.001,0.0445,0.172644
0.001,0.001,0.0445,0.182468
0.0015,0.001,0.0445,0
0.002,0.001,0.0445,0
-0.0015,0.0015,0.0445,0
-0.001,0.0015,0.0445,0
-0.0005,0.0015,0.0445,0.168188
0,0.0015,0.0445,0.165942
0.0005,0.0015,0.0445,0.169814
0.001,0.0015,0.0445,0
0.0015,0.0015,0.0445,0
-0.001,0.002,0.0445,0
-0.0005,0.002,0.0445,0
0,0.002,0.0445,0
0.0005,0.002,0.0445,0
0.001,0.002,0.0445,0
-0.001,-0.002,0.045,0
-0.0005,-0.002,0.045,0
0,-0.002,0.045,0
0.0005,-0.002,0.045,0
0.001,-0.002,0.045,0
-0.0015,-0.0015,0.045,0
-0.001,-0.0015,0.045,0
-0.0005,-0.0015,0.045,0.182887
0,-0.0015,0.045,0.183623
0.0005,-0.0015,0.045,0.187251
0.001,-0.0015,0.045,0
0.0015,-0.0015,0.045,0
-0.002,-0.001,0.045,0
-0.0015,-0.001,0.045,0
-0.001,-0.001,0.045,0.173449
-0.0005,-0.001,0.045,0.181905
0,-0.001,0.045,0.181648
0.0005,-0.001,0.045,0.185476
0.001,-0.001,0.045,0.185378
0.0015,-0.001,0.045,0
0.002,-0.001,0.045,0
-0.002,-0.0005,0.045,0
-0.0015,-0.0005,0.045,0.160671
-0.001,-0.0005,0.045,0.169625
-0.0005,-0.0005,0.045,0.180177
0,-0.0005,0.045,0.182108
0.0005,-0.0005,0.045,0.185737
0.001,-0.0005,0.045,0.183027
0.0015,-0.0005,0.045,0.174814
0.002,-0.0005,0.045,0
-0.002,0,0.045,0
-0.0015,0,0.045,0.159429
-0.001,0,0.045,0.167427
-0.0005,0,0.045,0.177409
0,0,0.045,0.180756
0.0005,0,0.045,0.185612
0.001,0,0.045,0.184612
0.0015,0,0.045,0.177054
0.002,0,0.045,0
-0.002,0.0005,0.045,0
-0.0015,0.0005,0.045,0.167529
-0.001,0.0005,0.045,0.168025
-0.0005,0.0005,0.045,0.171956
0,0.0005,0.045,0.175661
0.0005,0.0005,0.045,0.180555
0.001,0.0005,0.045,0.182785
0.0015,0.0005,0.045,0.181736
0.002,0.0005,0.045,0
-0.002,0.001,0.045,0
-0.0015,0.001,0.045,0
-0.001,0.001,0.045,0.17535
-0.0005,0.001,0.045,0.176564
0,0.001,0.045,0.180785
0.0005,0.001,0.045,0.18205
0.001,0.001,0.045,0.180643
0.0015,0.001,0.045,0
0.002,0.001,0.045,0
-0.0015,0.0015,0.045,0
-0.001,0.0015,0.045,0
-0.0005,0.0015,0.045,0.184991
0,0.0015,0.045,0.191004
0.0005,0.0015,0.045,0.188839
0.001,0.0015,0.045,0
0.0015,0.0015,0.045,0
-0.001,0.002,0.045,0
-0.0005,0.002,0.045,0
0,0.002,0.045,0
0.0005,0.002,0.045,0
0.001,0.002,0.045,0
-0.001,-0.002,0.0455,0
-0.0005,-0.002,0.0455,0
0,-0.002,0.0455,0
0.0005,-0.002,0.0455,0
0.001,-0.002,0.0455,0
-0.0015,-0.0015,0.0455,0
-0.001,-0.0015,0.0455,0
-0.0005,-0.0015,0.0455,0.180769
0,-0.0015,0.0455,0.173272
0.0005,-0.0015,0.0455,0.177134
0.001,-0.0015,0.0455,0
0.0015,-0.0015,0.0455,0
-0.002,-0.001,0.0455,0
-0.0015,-0.001,0.0455,0
-0.001,-0.001,0.0455,0.183701
-0.0005,-0.001,0.0455,0.182482
0,-0.001,0.0455,0.179447
0.0005,-0.001,0.0455,0.180676
0.001,-0.001,0.0455,0.186284
0.0015,-0.001,0.0455,0
0.002,-0.001,0.0455,0
-0.002,-0.0005,0.0455,0
-0.0015,-0.0005,0.0455,0.171859
-0.001,-0.0005,0.0455,0.179774
-0.0005,-0.0005,0.0455,0.185931
0,-0.0005,0.0455,0.187689
0.0005,-0.0005,0.0455,0.187379
0.001,-0.0005,0.0455,0.187481
0.0015,-0.0005,0.0455,0.18494
0.002,-0.0005,0.0455,0
-0.002,0,0.0455,0
-0.0015,0,0.0455,0.169914
-0.001,0,0.0455,0.181252
-0.0005,0,0.0455,0.189273
0,0,0.0455,0.188214
0.0005,0,0.0455,0.184732
0.001,0,0.0455,0.181861
0.0015,0,0.0455,0.181102
0.002,0,0.0455,0
-0.002,0.0005,0.0455,0
-0.0015,0.0005,0.0455,0.181665
-0.001,0.0005,0.0455,0.187113
-0.0005,0.0005,0.0455,0.19137
0,0.0005,0.0455,0.187378
0.0005,0.0005,0.0455,0.180805
0.001,0.0005,0.0455,0.173048
0.0015,0.0005,0.0455,0.170597
0.002,0.0005,0.0455,0
-0.002,0.001,0.0455,0
-0.0015,0.001,0.0455,0
-0.001,0.001,0.0455,0.19507
-0.0005,0.001,0.0455,0.198101
0,0.001,0.0455,0.19478
0.0005,0.001,0.0455,0.184067
0.001,0.001,0.0455,0.173979
0.0015,0.001,0.0455,0
0.002,0.001,0.0455,0
-0.0015,0.0015,0.0455,0
-0.001,0.0015,0.0455,0
-0.0005,0.0015,0.0455,0.205418
0,0.0015,0.0455,0.203946
0.0005,0.0015,0.0455,0.194264
0.001,0.0015,0.0455,0
0.0015,0.0015,0.0455,0
-0.001,0.002,0.0455,0
-0.0005,0.002,0.0455,0
0,0.002,0.0455,0
0.0005,0.002,0.0455,0
0.001,0.002,0.0455,0
-0.001,-0.002,0.046,0
-0.0005,-0.002,0.046,0
0,-0.002,0.046,0
0.0005,-0.002,0.046,0
0.001,-0.002,0.046,0
-0.0015,-0.0015,0.046,0
-0.001,-0.0015,0.046,0
-0.0005,-0.0015,0.046,0.185003
0,-0.0015,0.046,0.182712
0.0005,-0.0015,0.046,0.184346
0.001,-0.0015,0.046,0
0.0015,-0.0015,0.046,0
-0.002,-0.001,0.046,0
-0.0015,-0.001,0.046,0
-0.001,-0.001,0.046,0.181821
-0.0005,-0.001,0.046,0.17899
0,-0.001,0.046,0.179086
0.0005,-0.001,0.046,0.181288
0.001,-0.001,0.046,0.185999
0.0015,-0.001,0.046,0
0.002,-0.001,0.046,0
-0.002,-0.0005,0.046,0
-0.0015,-0.0005,0.046,0.184576
-0.001,-0.0005,0.046,0.183815
-0.0005,-0.0005,0.046,0.179582
0,-0.0005,0.046,0.178825
0.0005,-0.0005,0.046,0.180124
0.001,-0.0005,0.046,0.186216
0.0015,-0.0005,0.046,0.200153
0.002,-0.0005,0.046,0
-0.002,0,0.046,0
-0.0015,0,0.046,0.19231
-0.001,0,0.046,0.191819
-0.0005,0,0.046,0.185984
0,0,0.046,0.180907
0.0005,0,0.046,0.179456
0.001,0,0.046,0.185545
0.0015,0,0.046,0.200162
0.002,0,0.046,0
-0.002,0.0005,0.046,0
-0.0015,0.0005,0.046,0.197515
-0.001,0.0005,0.046,0.198639
-0.0005,0.0005,0.046,0.195587
0,0.0005,0.046,0.187973
0.0005,0.0005,0.046,0.18326
0.001,0.0005,0.046,0.183743
0.0015,0.0005,0.046,0.188253
0.002,0.0005,0.046,0
-0.002,0.001,0.046,0
-0.0015,0.001,0.046,0
-0.001,0.001,0.046,0.200939
-0.0005,0.001,0.046,0.199711
0,0.001,0.046,0.191616
0.0005,0.001,0.046,0.187637
0.001,0.001,0.046,0.187853
0.0015,0.001,0.046,0
0.002,0.001,0.046,0
-0.0015,0.0015,0.046,0
-0.001,0.0015,0.046,0
-0.0005,0.0015,0.046,0.20031
0,0.0015,0.046,0.190695
0.0005,0.0015,0.046,0.187302
0.001,0.0015,0.046,0
0.0015,0.0015,0.046,0
-0.001,0.002,0.046,0
-0.0005,0.002,0.046,0
0,0.002,0.046,0
0.0005,0.002,0.046,0
0.001,0.002,0.046,0
-0.001,-0.002,0.0465,0
-0.0005,-0.002,0.0465,0
0,-0.002,0.0465,0
0.0005,-0.002,0.0465,0
0.001,-0.002,0.0465,0
-0.0015,-0.0015,0.0465,0
-0.001,-0.0015,0.0465,0
-0.0005,-0.0015,0.0465,0.189022
0,-0.0015,0.0465,0.197291
0.0005,-0.0015,0.0465,0.201228
0.001,-0.0015,0.0465,0
0.0015,-0.0015,0.0465,0
-0.002,-0.001,0.0465,0
-0.0015,-0.001,0.0465,0
-0.001,-0.001,0.0465,0.181629
-0.0005,-0.001,0.0465,0.185013
0,-0.001,0.0465,0.190062
0.0005,-0.001,0.0465,0.193408
0.001,-0.001,0.0465,0.18646
0.0015,-0.001,0.0465,0
0.002,-0.001,0.0465,0
-0.002,-0.0005,0.0465,0
-0.0015,-0.0005,0.0465,0.194101
-0.001,-0.0005,0.0465,0.187043
-0.0005,-0.0005,0.0465,0.183101
0,-0.0005,0.0465,0.185215
0.0005,-0.0005,0.0465,0.189051
0.001,-0.0005,0.0465,0.18982
0.0015,-0.0005,0.0465,0.20111
0.002,-0.0005,0.0465,0
-0.002,0,0.0465,0
-0.0015,0,0.0465,0.200075
-0.001,0,0.0465,0.191931
-0.0005,0,0.0465,0.185568
0,0,0.0465,0.186021
0.0005,0,0.0465,0.187689
0.001,0,0.0465,0.189554
0.0015,0,0.0465,0.20207
0.002,0,0.0465,0
-0.002,0.0005,0.0465,0
-0.0015,0.0005,0.0465,0.194328
-0.001,0.0005,0.0465,0.190464
-0.0005,0.0005,0.0465,0.188055
0,0.0005,0.0465,0.188647
0.0005,0.0005,0.0465,0.189683
0.001,0.0005,0.0465,0.189556
0.0015,0.0005,0.0465,0.196282
0.002,0.0005,0.0465,0
-0.002,0.001,0.0465,0
-0.0015,0.001,0.0465,0
-0.001,0.001,0.0465,0.185806
-0.0005,0.001,0.0465,0.184595
0,0.001,0.0465,0.185044
0.0005,0.001,0.0465,0.190721
0.001,0.001,0.0465,0.194307
0.0015,0.001,0.0465,0
0.002,0.001,0.0465,0
-0.0015,0.0015,0.0465,0
-0.001,0.0015,0.0465,0
-0.0005,0.0015,0.0465,0.182373
0,0.0015,0.0465,0.177671
0.0005,0.0015,0.0465,0.183671
0.001,0.0015,0.0465,0
0.0015,0.0015,0.0465,0
-0.001,0.002,0.0465,0
-0.0005,0.002,0.0465,0
0,0.002,0.0465,0
0.0005,0.002,0.0465,0
0.001,0.002,0.0465,0
-0.001,-0.002,0.047,0
-0.0005,-0.002,0.047,0
0,-0.002,0.047,0
0.0005,-0.002,0.047,0
0.001,-0.002,0.047,0
-0.0015,-0.0015,0.047,0
-0.001,-0.0015,0.047,0
-0.0005,-0.0015,0.047,0.194115
0,-0.0015,0.047,0.201882
0.0005,-0.0015,0.047,0.202554
0.001,-0.0015,0.047,0
0.0015,-0.0015,0.047,0
-0.002,-0.001,0.047,0
-0.0015,-0.001,0.047,0
-0.001,-0.001,0.047,0.190653
-0.0005,-0.001,0.047,0.198627
0,-0.001,0.047,0.203083
0.0005,-0.001,0.047,0.200774
0.001,-0.001,0.047,0.187888
0.0015,-0.001,0.047,0
0.002,-0.001,0.047,0
-0.002,-0.0005,0.047,0
-0.0015,-0.0005,0.047,0.195008
-0.001,-0.0005,0.047,0.192801
-0.0005,-0.0005,0.047,0.197771
0,-0.0005,0.047,0.201145
0.0005,-0.0005,0.047,0.199714
0.001,-0.0005,0.047,0.189292
0.0015,-0.0005,0.047,0.186308
0.002,-0.0005,0.047,0
-0.002,0,0.047,0
-0.0015,0,0.047,0.190957
-0.001,0,0.047,0.188585
-0.0005,0,0.047,0.191213
0,0,0.047,0.196866
0.0005,0,0.047,0.200282
0.001,0,0.047,0.192044
0.0015,0,0.047,0.186353
0.002,0,0.047,0
-0.002,0.0005,0.047,0
-0.0015,0.0005,0.047,0.182458
-0.001,0.0005,0.047,0.183843
-0.0005,0.0005,0.047,0.187638
0,0.0005,0.047,0.194808
0.0005,0.0005,0.047,0.20379
0.001,0.0005,0.047,0.19745
0.0015,0.0005,0.047,0.189771
0.002,0.0005,0.047,0
-0.002,0.001,0.047,0
-0.0015,0.001,0.047,0
-0.001,0.001,0.047,0.179558
-0.0005,0.001,0.047,0.185613
0,0.001,0.047,0.190795
0.0005,0.001,0.047,0.199965
0.001,0.001,0.047,0.198679
0.0015,0.001,0.047,0
0.002,0.001,0.047,0
-0.0015,0.0015,0.047,0
-0.001,0.0015,0.047,0
-0.0005,0.0015,0.047,0.185185
0,0.0015,0.047,0.187746
0.0005,0.0015,0.047,0.194451
0.001,0.0015,0.047,0
0.0015,0.0015,0.047,0
-0.001,0.002,0.047,0
-0.0005,0.002,0.047,0
0,0.002,0.047,0
0.0005,0.002,0.047,0
0.001,0.002,0.047,0
-0.001,-0.002,0.0475,0
-0.0005,-0.002,0.0475,0
0,-0.002,0.0475,0
0.0005,-0.002,0.0475,0
0.001,-0.002,0.0475,0
-0.0015,-0.0015,0.0475,0
-0.001,-0.0015,0.0475,0
-0.0005,-0.0015,0.0475,0.187726
0,-0.0015,0.0475,0.19437
0.0005,-0.0015,0.0475,0.19417
0.001,-0.0015,0.0475,0
0.0015,-0.0015,0.0475,0
-0.002,-0.001,0.0475,0
-0.0015,-0.001,0.0475,0
-0.001,-0.001,0.0475,0.196784
-0.0005,-0.001,0.0475,0.198658
0,-0.001,0.0475,0.204619
0.0005,-0.001,0.0475,0.201072
0.001,-0.001,0.0475,0.200066
0.0015,-0.001,0.0475,0
0.002,-0.001,0.0475,0
-0.002,-0.0005,0.0475,0
-0.0015,-0.0005,0.0475,0.199058
